"X","Y"
-1664331.02107121,1571550.69782306
-1544090.94290909,1722254.39775333
-1549673.03143338,1831391.48926921
-1642740.66507352,1850223.72735776
-1121288.50100176,2273843.10821938
-1567850.99889067,1799098.26592019
-1236985.06218148,1640008.16816563
-1594611.81411261,1556171.54777942
-1401476.8766594,1982542.46805979
-1007003.01545384,1779211.55423438
-1633599.48351239,1864949.07015069
-1074726.3050583,1660568.03906679
-1463208.85925632,1871749.55759564
-1163201.44338452,1654415.77579143
-1482042.89152842,1961721.32720539
-1434247.24733827,1832326.90349406
-1497821.23594353,1804546.02269696
-1365721.70229419,1993608.42033054
-1143844.34821129,1663754.11066506
-1252723.75600568,1630753.67804507
-1439223.78766427,1747444.27663342
-1540736.52190316,1797638.36893759
-1137588.83725374,2195675.48377039
-1211601.07176586,2175981.40635837
-1138524.80021966,2220903.29623937
-1134084.11718285,2199549.65503222
-1412410.07203096,1847593.57696334
-1225670.97118854,1626130.61091383
-1091627.66757965,1681922.49555114
-1285509.90496722,1601631.12826989
-1359575.56126089,2018414.12217641
-1189066.5099077,2159055.96562877
-1391051.89073903,2012278.23507707
-1145107.01930889,2250562.93093019
-1333276.55512664,1690339.60868268
-1271345.19144947,1584046.41802173
-1651890.56021433,1605745.56713984
-1486085.13246525,1896230.7746979
-1348053.8257732,2024583.24882872
-1161221.38348759,2169498.4778356
-1119451.28661975,2223475.13721603
-1654887.64942904,1874227.08556666
-1213209.38635864,1583577.30206714
-1533260.58199736,1881564.50822979
-1248192.49053921,2023177.72934755
-1535405.36824789,1816919.19412715
-1185229.89250937,1644957.18809628
-1661237.28603312,1580341.77819827
-1279420.71433446,1605718.43043758
-1458595.08724862,1664487.80651428
-1293917.57251748,1609882.11934817
-1285411.251074,2066851.05370512
-1517934.50814891,1810197.72519987
-884442.468932259,2112120.96776268
-1254979.91838208,2055878.61290055
-1163727.37638053,1644840.2074174
-1155728.96747806,1623160.53465471
-1193037.63656887,1683807.26435594
-848007.26025279,2407210.69443481
-1312554.73866389,2043095.84672694
-1422475.52565538,1792968.38357911
-1154527.27778329,1638504.04984273
-1447367.52653632,1994558.01181438
-1203850.3247959,2187527.30223928
-1087459.55157425,1690662.74921154
-1333107.05404923,2056332.84272645
-1647345.90358769,1851871.83352218
-1174454.29937087,1575541.23914694
-1167592.80121229,1675257.34616806
-1347023.43751849,2021800.21847372
-1232621.46356854,2109463.51105964
-1508657.19597629,1768813.63472736
-1522097.2420943,1803335.0889226
-887529.314129499,1937599.31069693
-1257257.48260295,2067082.07812583
-803529.867507539,2111535.40779529
-1357069.14621613,1660635.42701417
-1027649.00387321,1725185.89646973
-1248264.97724745,2069333.36441658
-1397041.24065503,1984634.9284523
-1367302.51428222,2008636.33698789
-1447389.34483719,1843095.84532759
-1531088.11508176,1802881.65406112
-1308063.96188102,2044230.80327631
-1429164.84705551,1705983.89235769
-1067415.4155629,1681834.91557275
-1654320.34225831,1863825.99056566
-1024117.97864693,1700512.86666694
-1378803.19506376,2022265.38608574
-921596.883195839,2078115.02256884
-1099456.14004567,1626225.4701075
-1237324.93358085,2023620.68418419
-1427984.43337381,1852558.36495397
-1654268.75811327,1862880.23909136
-1118036.09816986,2234744.29833031
-1292885.87691781,2028857.6713144
-1439386.50303141,2017579.30061899
-1484664.22614037,1738576.93875409
-1431081.40493022,1995327.48312086
-1421584.15691651,2025014.89632051
-933831.443693254,2121925.38641403
-1098624.83074787,1701707.33494252
-1272918.90589531,2028754.98832697
-1200650.06594488,2106037.46696566
-1157003.85910267,2130261.89350797
-1188921.10109218,2155310.7928267
-1399457.66874909,1608026.64927198
-1098183.99528924,2215826.86256556
-1463928.4573799,1811906.7008603
-1484779.35175597,1686123.51593088
-1419261.78178117,1705497.53431549
-1411890.97616612,1759208.79159503
-1111010.89344881,2242474.5397923
-1215986.44202014,2080044.88898453
-1224268.47763056,2173603.93560615
-1394896.92323126,1741902.88501997
-1464854.42628145,1719530.05318452
-1210155.8013623,2093442.99601327
-1123473.60773612,1670250.46013687
-1459309.90977487,1997763.60202441
-1150226.42191824,2143656.70007799
-1214941.76226768,2122382.26712155
-1492124.7342174,1927182.32282806
-909988.025553886,2023832.29655088
-1148850.19805458,1654011.18265279
-1280599.69166528,2082107.96138493
-1494645.91914674,1813256.9903541
-1387695.12175645,1683112.31354542
-1067398.41447942,1656052.28513341
